idLU,idLemma,idFrame,frameName,lu,as
39249,9445,954,Período_de_tempo,horário,7
42450,65018,955,Concessão,mesmo,1
34974,65018,955,Concessão,mesmo,5
32435,142502,955,Concessão,apesar de,-
51170,142502,955,Concessão,apesar de,-
51173,147120,955,Concessão,no entanto,-
29110,147120,955,Concessão,no entanto,3
42135,147217,955,Concessão,mas,14
18707,147217,955,Concessão,mas,126
22606,8666,1000,Tamanho,miniatura,-
51211,8666,1000,Tamanho,miniatura,-
39602,8843,1000,Tamanho,inferior,-
44758,8843,1000,Tamanho,inferior,-
22600,64317,1000,Tamanho,jumbo,-
17477,64317,1000,Tamanho,jumbo,-
26184,10681,1004,Tempo_período_de_ação,dia a dia,1
26220,10681,1004,Tempo_período_de_ação,dia a dia,5
22926,173,1011,Oportunidade,chance,3
17515,173,1011,Oportunidade,chance,1
17518,173,1012,Probabilidade,chance,-
44768,173,1012,Probabilidade,chance,-
44771,9113,1015,Popularidade,quente,-
23667,9113,1015,Popularidade,quente,-
19370,66284,1015,Popularidade,popular,17
17530,66284,1015,Popularidade,popular,1
40295,16656,1021,Subparte_de_veículos,carroceria,1
40296,16656,1021,Subparte_de_veículos,carroceria,1
38329,23778,1032,Ações_políticas,greve,2
51266,23778,1032,Ações_políticas,greve,-
44820,9645,1033,Estilo_artístico,visual,-
34050,9645,1033,Estilo_artístico,visual,1
44818,9645,1033,Estilo_artístico,visual,-
51268,142502,1034,Circunstâncias_contrárias,apesar de,-
29326,142502,1034,Circunstâncias_contrárias,apesar de,22
44827,8665,1039,Servir_em_capacidade,servir,-
37985,8665,1039,Servir_em_capacidade,servir,-
18950,11453,1043,Notabilidade,grande,35
19286,11453,1043,Notabilidade,grande,-
25487,6569,1046,Modo_de_viver,vida,-
18711,6569,1046,Modo_de_viver,vida,52
25484,9480,1046,Modo_de_viver,naturismo,-
24268,9480,1046,Modo_de_viver,naturismo,-
24461,9536,1046,Modo_de_viver,deficiente,-
24462,9536,1046,Modo_de_viver,deficiente,-
24366,73927,1046,Modo_de_viver,vegano,-
25485,73927,1046,Modo_de_viver,vegano,-
17936,68851,1105,Desejabilidade_social,vulgar,-
36184,68851,1105,Desejabilidade_social,vulgar,-
44890,36994,1110,Especificação_individual,particular,-
17948,36994,1110,Especificação_individual,particular,-
51378,199348,1115,Estar_encarcerado,cumprir pena,-
51376,199348,1115,Estar_encarcerado,cumprir pena,-
44897,59406,1117,Amigável_ou_hostil,aliado,-
51380,59406,1117,Amigável_ou_hostil,aliado,-
44915,6870,1125,Fugitivo,fugitivo,-
51389,6870,1125,Fugitivo,fugitivo,-
43070,7393,1140,Nível_de_luz,luz,-
33583,7393,1140,Nível_de_luz,luz,9
38070,29141,1155,Intervenção_em_saúde,orientação,62
42171,29141,1155,Intervenção_em_saúde,orientação,-
19375,6844,1184,Animais,fauna,3
29612,6844,1184,Animais,fauna,-
29667,6844,1184,Animais,fauna,-
22740,8719,1184,Animais,gato,6
29618,8719,1184,Animais,gato,-
29656,8720,1184,Animais,vaca,-
22741,8720,1184,Animais,vaca,5
22750,8726,1184,Animais,elefante,4
29611,8726,1184,Animais,elefante,-
29654,8731,1184,Animais,tigre,-
22755,8731,1184,Animais,tigre,1
29683,8732,1184,Animais,zebra,-
22756,8732,1184,Animais,zebra,-
24328,9500,1184,Animais,pet,-
29692,9500,1184,Animais,pet,-
26138,10651,1184,Animais,lobo,7
29626,10651,1184,Animais,lobo,-
26385,10776,1184,Animais,mosquito,11
29629,10776,1184,Animais,mosquito,-
29696,10776,1184,Animais,mosquito,2
27325,11006,1184,Animais,raposa,3
29651,11006,1184,Animais,raposa,-
33402,12879,1184,Animais,alpaca,-
51468,12879,1184,Animais,alpaca,-
33424,25524,1184,Animais,jaguar,-
51484,25524,1184,Animais,jaguar,-
33435,29462,1184,Animais,panda,-
51493,29462,1184,Animais,panda,-
51499,199379,1184,Animais,cavalo-marinho,-
52181,199379,1184,Animais,cavalo-marinho,-
34288,11667,1187,Plantas,sativa,2
34696,11667,1187,Plantas,sativa,2
40471,13801,1187,Plantas,arbusto,-
40472,13801,1187,Plantas,arbusto,-
40611,70716,1187,Plantas,baobá,-
40610,70716,1187,Plantas,baobá,-
43262,146388,1187,Plantas,de frente,1
43265,146388,1187,Plantas,de frente,1
18639,139774,1189,Negação,nunca,37
29358,139774,1189,Negação,nunca,-
51525,37403,1190,Proximidade_não_graduável,oposto,-
45043,37403,1190,Proximidade_não_graduável,oposto,-
20844,146595,1190,Proximidade_não_graduável,atrás de,17
43297,146595,1190,Proximidade_não_graduável,atrás de,2
21290,139544,1191,Contato_espacial,em cima,9
51528,139544,1191,Contato_espacial,em cima,-
22243,671,1192,Adjacência,vizinho,5
51531,671,1192,Adjacência,vizinho,-
51533,64599,1193,Proximidade_graduável,longe,-
26383,64599,1193,Proximidade_graduável,longe,28
19191,66495,1193,Proximidade_graduável,próximo,6
19192,66495,1193,Proximidade_graduável,próximo,15
22477,2137,1200,Relação_locativa_direcional,sul,-
3908,2137,1200,Relação_locativa_direcional,sul,2
22472,6661,1200,Relação_locativa_direcional,norte,1
18999,6661,1200,Relação_locativa_direcional,norte,1
22471,8603,1200,Relação_locativa_direcional,leste,-
22470,8603,1200,Relação_locativa_direcional,leste,-
22474,8605,1200,Relação_locativa_direcional,nordeste,-
22473,8605,1200,Relação_locativa_direcional,nordeste,-
22475,8606,1200,Relação_locativa_direcional,noroeste,-
22476,8606,1200,Relação_locativa_direcional,noroeste,-
22479,8607,1200,Relação_locativa_direcional,sudeste,-
22478,8607,1200,Relação_locativa_direcional,sudeste,-
22480,8608,1200,Relação_locativa_direcional,sudoeste,-
22481,8608,1200,Relação_locativa_direcional,sudoeste,-
39837,139829,1200,Relação_locativa_direcional,acima,1
22468,139829,1200,Relação_locativa_direcional,acima,-
51553,134767,1201,Sexo,transar,-
37966,134767,1201,Sexo,transar,-
20803,116842,1210,Serviço_turístico_comprar,comprar,-
20639,116842,1210,Serviço_turístico_comprar,comprar,2
20802,117037,1210,Serviço_turístico_comprar,contratar,-
557,117037,1210,Serviço_turístico_comprar,contratar,31
20809,117258,1211,Serviço_turístico_vender,proporcionar,-
3743,117258,1211,Serviço_turístico_vender,proporcionar,1
20805,117122,1213,Serviço_turístico_pagar,pagar,-
969,117122,1213,Serviço_turístico_pagar,pagar,30
793,117023,1215,Serviço_turístico_receber,cobrar,25
20801,117023,1215,Serviço_turístico_receber,cobrar,-
1011,62,1220,Acomodação,albergue,53
496,62,1220,Acomodação,albergue,15
19661,165,1220,Acomodação,casa,32
19222,165,1220,Acomodação,casa,3
499,172,1220,Acomodação,chalé,100
25247,172,1220,Acomodação,chalé,-
498,361,1220,Acomodação,hostel,126
520,361,1220,Acomodação,hostel,32
519,363,1220,Acomodação,hotel,30
495,363,1220,Acomodação,hotel,116
1012,363,1220,Acomodação,hotel,379
1013,517,1220,Acomodação,resort,19
500,517,1220,Acomodação,resort,97
521,517,1220,Acomodação,resort,31
1553,648,1220,Acomodação,granja,-
25249,648,1220,Acomodação,granja,-
20474,649,1220,Acomodação,motel,-
20651,649,1220,Acomodação,motel,-
19855,649,1220,Acomodação,motel,-
1554,649,1220,Acomodação,motel,2
25239,650,1220,Acomodação,camping,-
1555,650,1220,Acomodação,camping,-
20647,650,1220,Acomodação,camping,-
20646,6818,1220,Acomodação,apartamento,-
19660,6818,1220,Acomodação,apartamento,5
23829,8547,1220,Acomodação,chácara,-
22231,8547,1220,Acomodação,chácara,-
23831,8549,1220,Acomodação,rancho,-
22233,8549,1220,Acomodação,rancho,-
28941,36,1221,Torneio_de_eliminação,grupo,-
28952,36,1221,Torneio_de_eliminação,grupo,-
31365,310,1221,Torneio_de_eliminação,final,-
31462,310,1221,Torneio_de_eliminação,final,-
3470,536,1221,Torneio_de_eliminação,semi,-
2115,536,1221,Torneio_de_eliminação,semi,-
3469,538,1221,Torneio_de_eliminação,semifinal,-
28992,538,1221,Torneio_de_eliminação,semifinal,-
51574,538,1221,Torneio_de_eliminação,semifinal,-
875,117060,1221,Torneio_de_eliminação,disputar,-
489,117060,1221,Torneio_de_eliminação,disputar,-
876,117068,1221,Torneio_de_eliminação,eliminar,-
490,117068,1221,Torneio_de_eliminação,eliminar,-
26022,493,1222,Potencial_turístico,potencial turístico,-
518,493,1222,Potencial_turístico,potencial turístico,3
26021,116959,1222,Potencial_turístico,concentrar,-
3675,116959,1222,Potencial_turístico,concentrar,6
26026,117205,1222,Potencial_turístico,existir,-
1901,117205,1222,Potencial_turístico,existir,40
3754,117283,1222,Potencial_turístico,encontrar,6
26027,117283,1222,Potencial_turístico,encontrar,-
19136,6721,1223,Atrair_turistas,destino,6
19265,6721,1223,Atrair_turistas,destino,-
24227,9618,1223,Atrair_turistas,atrativo,1
24567,9618,1223,Atrair_turistas,atrativo,1
3674,117154,1223,Atrair_turistas,reservar,9
23944,117154,1223,Atrair_turistas,reservar,-
549,36973,1225,Cenário_do_turismo_estada,estar,71
588,36973,1225,Cenário_do_turismo_estada,estar,-
25496,457,1226,Cenário_do_turismo_partida,partida,-
541,457,1226,Cenário_do_turismo_partida,partida,30
23090,116885,1226,Cenário_do_turismo_partida,partir,-
25494,116885,1226,Cenário_do_turismo_partida,partir,-
539,610,1228,Cenário_do_turismo,turismo,169
584,610,1228,Cenário_do_turismo,turismo,2
629,598,1231,Transporte,transporte,8
1867,598,1231,Transporte,transporte,30
20751,637,1231,Transporte,transporte público,-
1541,637,1231,Transporte,transporte público,2
19029,60143,1231,Transporte,aéreo,2
20743,60143,1231,Transporte,aéreo,-
28989,36,1236,Fase_preliminar,grupo,-
31429,36,1236,Fase_preliminar,grupo,-
2515,310,1238,Final,final,23
704,310,1238,Final,final,-
868,310,1238,Final,final,-
871,583,1238,Final,título,-
504,583,1238,Final,título,-
872,117033,1238,Final,conquistar,-
505,117033,1238,Final,conquistar,27
503,117134,1238,Final,perder,28
870,117134,1238,Final,perder,-
24355,121044,1238,Final,entregar,-
27919,121044,1238,Final,entregar,-
3905,2134,1240,Turismo_de_atração,ecoturismo,2
20756,2134,1240,Turismo_de_atração,ecoturismo,-
19100,6708,1240,Turismo_de_atração,agroturismo,1
20754,6708,1240,Turismo_de_atração,agroturismo,-
758,280,1246,Torcida,espectador,-
997,280,1246,Torcida,espectador,-
22717,8716,1246,Torcida,telespectador,-
27834,8716,1246,Torcida,telespectador,-
20478,116,1253,Serviços_em_alimentação,bar,-
1005,116,1253,Serviços_em_alimentação,bar,97
23832,116,1253,Serviços_em_alimentação,bar,-
781,116,1253,Serviços_em_alimentação,bar,111
1002,521,1253,Serviços_em_alimentação,restaurante,87
779,521,1253,Serviços_em_alimentação,restaurante,120
19261,901,1253,Serviços_em_alimentação,café,-
31888,901,1253,Serviços_em_alimentação,café,-
20483,901,1253,Serviços_em_alimentação,café,-
1891,901,1253,Serviços_em_alimentação,café,31
2937,901,1253,Serviços_em_alimentação,café,-
2936,902,1253,Serviços_em_alimentação,cafeteria,-
1892,902,1253,Serviços_em_alimentação,cafeteria,2
20998,916,1253,Serviços_em_alimentação,supermercado,-
19813,916,1253,Serviços_em_alimentação,supermercado,1
23882,2023,1253,Serviços_em_alimentação,temakeria,-
3574,2023,1253,Serviços_em_alimentação,temakeria,-
3576,2025,1253,Serviços_em_alimentação,mercado,10
20975,2025,1253,Serviços_em_alimentação,mercado,-
24546,2026,1253,Serviços_em_alimentação,pastelaria,-
3577,2026,1253,Serviços_em_alimentação,pastelaria,-
23877,2026,1253,Serviços_em_alimentação,pastelaria,-
20979,7083,1253,Serviços_em_alimentação,restaurante mineiro,-
19826,7083,1253,Serviços_em_alimentação,restaurante mineiro,-
20982,7086,1253,Serviços_em_alimentação,restaurante de sushi,-
51627,7086,1253,Serviços_em_alimentação,restaurante de sushi,-
19834,7091,1253,Serviços_em_alimentação,restaurante italiano,-
20987,7091,1253,Serviços_em_alimentação,restaurante italiano,-
20989,7093,1253,Serviços_em_alimentação,restaurante mexicano,-
19836,7093,1253,Serviços_em_alimentação,restaurante mexicano,-
25268,7095,1253,Serviços_em_alimentação,restaurante self-service,-
19838,7095,1253,Serviços_em_alimentação,restaurante self-service,-
19839,7096,1253,Serviços_em_alimentação,restaurante vegano,-
20992,7096,1253,Serviços_em_alimentação,restaurante vegano,-
20993,7097,1253,Serviços_em_alimentação,restaurante árabe,-
19840,7097,1253,Serviços_em_alimentação,restaurante árabe,-
23835,8707,1253,Serviços_em_alimentação,food truck,-
22691,8707,1253,Serviços_em_alimentação,food truck,-
25260,9229,1253,Serviços_em_alimentação,açaiteria,-
23885,9229,1253,Serviços_em_alimentação,açaiteria,-
24576,1301,1255,Serviço_turístico,city tour,-
20794,1301,1255,Serviço_turístico,city tour,-
2524,1301,1255,Serviço_turístico,city tour,-
20800,1302,1255,Serviço_turístico,traslado,-
2525,1302,1255,Serviço_turístico,traslado,-
25287,6832,1259,Atividades_do_turista,tirolesa,-
19350,6832,1259,Atividades_do_turista,tirolesa,1
21000,6988,1259,Atividades_do_turista,artesanato,-
19724,6988,1259,Atividades_do_turista,artesanato,-
21001,7055,1259,Atividades_do_turista,pintura,-
19795,7055,1259,Atividades_do_turista,pintura,-
24541,9611,1259,Atividades_do_turista,frevo,-
25283,9611,1259,Atividades_do_turista,frevo,-
25291,9611,1259,Atividades_do_turista,frevo,-
25290,9615,1259,Atividades_do_turista,capoeira,-
24555,9615,1259,Atividades_do_turista,capoeira,-
25282,9615,1259,Atividades_do_turista,capoeira,-
25284,121046,1259,Atividades_do_turista,patinar,-
24357,121046,1259,Atividades_do_turista,patinar,-
976,414,1260,Comissão_técnica,médico,1
1017,414,1260,Comissão_técnica,médico,-
975,495,1260,Comissão_técnica,preparador físico,-
1018,495,1260,Comissão_técnica,preparador físico,-
1733,770,1260,Comissão_técnica,fisioterapeuta,-
27775,770,1260,Comissão_técnica,fisioterapeuta,-
1734,771,1260,Comissão_técnica,nutricionista,-
27776,771,1260,Comissão_técnica,nutricionista,-
27749,6903,1260,Comissão_técnica,fotógrafo,-
27790,6903,1260,Comissão_técnica,fotógrafo,-
968,514,1263,Serviço_turístico_reservar,reserva,13
20806,514,1263,Serviço_turístico_reservar,reserva,-
967,117154,1263,Serviço_turístico_reservar,reservar,60
20807,117154,1263,Serviço_turístico_reservar,reservar,-
988,483,1264,Polícia,polícia,28
1022,483,1264,Polícia,polícia,-
636,251,1268,Chegada_ao_destino,desembarque,-
554,251,1268,Chegada_ao_destino,desembarque,22
553,117050,1268,Chegada_ao_destino,desembarcar,39
635,117050,1268,Chegada_ao_destino,desembarcar,5
25958,117227,1275,Obter_documento,renovar,-
2502,117227,1275,Obter_documento,renovar,11
1559,654,1276,Desastre_natural,avalanche,-
20539,654,1276,Desastre_natural,avalanche,-
1563,658,1276,Desastre_natural,maremoto,-
25311,658,1276,Desastre_natural,maremoto,-
1564,659,1276,Desastre_natural,terremoto,-
25313,659,1276,Desastre_natural,terremoto,-
675,268,1278,Partida_do_turista_localidade,embarque,3
545,268,1278,Partida_do_turista_localidade,embarque,18
546,117071,1278,Partida_do_turista_localidade,embarcar,22
676,117071,1278,Partida_do_turista_localidade,embarcar,-
1078,70,1279,Arbitragem,árbitro,30
1172,70,1279,Arbitragem,árbitro,-
1232,93,1281,Atletas,atleta,-
1724,93,1281,Atletas,atleta,-
27525,766,1281,Atletas,competidor,-
1727,766,1281,Atletas,competidor,-
27513,37069,1281,Atletas,oponente,-
27528,37069,1281,Atletas,oponente,-
28771,61,1282,Atletas_por_posição,ala,-
1098,61,1282,Atletas_por_posição,ala,-
28685,90,1282,Atletas_por_posição,ataque,-
28793,90,1282,Atletas_por_posição,ataque,-
1099,391,1282,Atletas_por_posição,lateral,-
1236,391,1282,Atletas_por_posição,lateral,-
28804,514,1282,Atletas_por_posição,reserva,-
1102,514,1282,Atletas_por_posição,reserva,-
1101,582,1282,Atletas_por_posição,titular,-
28802,582,1282,Atletas_por_posição,titular,-
28758,703,1282,Atletas_por_posição,proa,-
1657,703,1282,Atletas_por_posição,proa,-
28748,1125,1282,Atletas_por_posição,pivot,-
28814,1125,1282,Atletas_por_posição,pivot,-
2361,1209,1282,Atletas_por_posição,servidor,-
28781,1209,1282,Atletas_por_posição,servidor,-
28779,6688,1282,Atletas_por_posição,centro,-
28423,6688,1282,Atletas_por_posição,centro,-
28786,26720,1282,Atletas_por_posição,líbero,-
28356,26720,1282,Atletas_por_posição,líbero,-
28359,37387,1282,Atletas_por_posição,talonador,-
28775,37387,1282,Atletas_por_posição,talonador,-
28424,37401,1282,Atletas_por_posição,hooker,-
28836,37401,1282,Atletas_por_posição,hooker,-
28776,37401,1282,Atletas_por_posição,hooker,-
28666,37506,1282,Atletas_por_posição,número cinco,-
28764,37506,1282,Atletas_por_posição,número cinco,-
28667,37507,1282,Atletas_por_posição,número seis,-
28765,37507,1282,Atletas_por_posição,número seis,-
28782,37511,1282,Atletas_por_posição,receptor,-
28676,37511,1282,Atletas_por_posição,receptor,-
28681,37516,1282,Atletas_por_posição,defensor interno,-
28790,37516,1282,Atletas_por_posição,defensor interno,-
28791,37517,1282,Atletas_por_posição,defensor externo,-
28682,37517,1282,Atletas_por_posição,defensor externo,-
27802,8899,1289,Jogadas,lance,-
27801,8899,1289,Jogadas,lance,-
1540,636,1292,Meios_de_transporte,bicicleta,11
25652,636,1292,Meios_de_transporte,bicicleta,-
42734,638,1292,Meios_de_transporte,barco de passeio,-
1542,638,1292,Meios_de_transporte,barco de passeio,-
38543,640,1292,Meios_de_transporte,motocicleta,-
25654,640,1292,Meios_de_transporte,motocicleta,-
1548,644,1292,Meios_de_transporte,trailer,-
25709,644,1292,Meios_de_transporte,trailer,-
1644,116877,1293,Deslocar-se,ir,1
51723,116877,1293,Deslocar-se,ir,-
27869,8746,1306,Reações_da_torcida,ver,-
27838,8746,1306,Reações_da_torcida,ver,1
27836,62107,1306,Reações_da_torcida,despertar,-
1398,62107,1306,Reações_da_torcida,despertar,-
27860,117303,1306,Reações_da_torcida,observar,-
27837,117303,1306,Reações_da_torcida,observar,-
27870,121031,1306,Reações_da_torcida,animar,-
45133,121031,1306,Reações_da_torcida,animar,-
27840,121117,1306,Reações_da_torcida,gritar,-
27861,121117,1306,Reações_da_torcida,gritar,-
27866,123291,1306,Reações_da_torcida,aplaudir,-
27841,123291,1306,Reações_da_torcida,aplaudir,-
27867,132291,1306,Reações_da_torcida,ovacionar,-
27845,132291,1306,Reações_da_torcida,ovacionar,-
1255,298,1316,Cometer_infração,falta,-
1482,298,1316,Cometer_infração,falta,-
1315,310,1324,Divisão_temporal_do_esporte,final,-
1516,310,1324,Divisão_temporal_do_esporte,final,-
20553,310,1324,Divisão_temporal_do_esporte,final,-
2380,1219,1324,Divisão_temporal_do_esporte,set,-
31368,1219,1324,Divisão_temporal_do_esporte,set,-
21678,1221,1324,Divisão_temporal_do_esporte,round,-
2383,1221,1324,Divisão_temporal_do_esporte,round,-
31424,1229,1324,Divisão_temporal_do_esporte,golden score,-
31425,1229,1324,Divisão_temporal_do_esporte,golden score,-
1301,67,1327,Equipamentos_esportivos,apito,1
20557,67,1327,Equipamentos_esportivos,apito,-
29206,133,1327,Equipamentos_esportivos,bola,-
1299,133,1327,Equipamentos_esportivos,bola,13
1775,808,1327,Equipamentos_esportivos,peso,2
29199,808,1327,Equipamentos_esportivos,peso,-
19217,813,1327,Equipamentos_esportivos,barra,-
1780,813,1327,Equipamentos_esportivos,barra,-
1812,837,1327,Equipamentos_esportivos,bike,5
3102,837,1327,Equipamentos_esportivos,bike,-
28198,841,1327,Equipamentos_esportivos,sabre,-
1816,841,1327,Equipamentos_esportivos,sabre,-
1818,843,1327,Equipamentos_esportivos,arco,-
29331,843,1327,Equipamentos_esportivos,arco,-
29332,8950,1327,Equipamentos_esportivos,aro,-
51752,8950,1327,Equipamentos_esportivos,aro,-
29512,73914,1328,Evento_esportivo,olímpico,-
29502,73914,1328,Evento_esportivo,olímpico,-
51770,161,1329,Infrações_diretas,carrinho,-
1295,161,1329,Infrações_diretas,carrinho,-
2356,1187,1329,Infrações_diretas,splashing,-
31078,1187,1329,Infrações_diretas,splashing,-
51769,1188,1329,Infrações_diretas,tackle,-
3179,1188,1329,Infrações_diretas,tackle,-
19202,1,1338,Pessoas_por_atividade_de_lazer,turista,-
2120,1,1338,Pessoas_por_atividade_de_lazer,turista,63
2121,622,1338,Pessoas_por_atividade_de_lazer,visitante,13
25534,622,1338,Pessoas_por_atividade_de_lazer,visitante,-
25540,9475,1338,Pessoas_por_atividade_de_lazer,naturista,-
24263,9475,1338,Pessoas_por_atividade_de_lazer,naturista,-
25539,9494,1338,Pessoas_por_atividade_de_lazer,geek,-
24438,9494,1338,Pessoas_por_atividade_de_lazer,geek,-
25548,9494,1338,Pessoas_por_atividade_de_lazer,geek,-
28478,37439,1338,Pessoas_por_atividade_de_lazer,gamer,1
31148,37439,1338,Pessoas_por_atividade_de_lazer,gamer,-
28535,760,1341,Atletas_por_esporte,levantador,-
28353,760,1341,Atletas_por_esporte,levantador,-
28522,775,1341,Atletas_por_esporte,boxeador,-
1738,775,1341,Atletas_por_esporte,boxeador,-
1739,776,1341,Atletas_por_esporte,nadador,-
28551,776,1341,Atletas_por_esporte,nadador,-
1740,777,1341,Atletas_por_esporte,esgrimista,-
28532,777,1341,Atletas_por_esporte,esgrimista,-
1741,778,1341,Atletas_por_esporte,tenista,-
28558,778,1341,Atletas_por_esporte,tenista,-
1742,779,1341,Atletas_por_esporte,saltador,-
28554,779,1341,Atletas_por_esporte,saltador,-
28528,784,1341,Atletas_por_esporte,ciclista,-
1747,784,1341,Atletas_por_esporte,ciclista,-
1749,786,1341,Atletas_por_esporte,velocista,-
28529,786,1341,Atletas_por_esporte,velocista,-
1750,787,1341,Atletas_por_esporte,corredor,-
28527,787,1341,Atletas_por_esporte,corredor,-
28523,864,1341,Atletas_por_esporte,pugilista,-
1841,864,1341,Atletas_por_esporte,pugilista,-
28256,1068,1341,Atletas_por_esporte,trampoliner,-
2198,1068,1341,Atletas_por_esporte,trampoliner,-
28534,1362,1341,Atletas_por_esporte,golfista,-
2595,1362,1341,Atletas_por_esporte,golfista,-
28422,13031,1341,Atletas_por_esporte,amazona,-
28519,13031,1341,Atletas_por_esporte,amazona,-
28548,27137,1341,Atletas_por_esporte,maratonista,-
28347,27137,1341,Atletas_por_esporte,maratonista,-
28343,34096,1341,Atletas_por_esporte,surfista,1
28557,34096,1341,Atletas_por_esporte,surfista,-
28348,37380,1341,Atletas_por_esporte,heptatleta,-
28537,37380,1341,Atletas_por_esporte,heptatleta,-
28530,37381,1341,Atletas_por_esporte,decatleta,-
28349,37381,1341,Atletas_por_esporte,decatleta,-
28560,37383,1341,Atletas_por_esporte,triatleta,-
28351,37383,1341,Atletas_por_esporte,triatleta,-
28552,37384,1341,Atletas_por_esporte,pentatleta,-
28352,37384,1341,Atletas_por_esporte,pentatleta,-
28531,37406,1341,Atletas_por_esporte,escalador,-
28435,37406,1341,Atletas_por_esporte,escalador,-
19894,80,1342,Instalações_esportivas,arena,-
1843,80,1342,Instalações_esportivas,arena,4
1858,875,1342,Instalações_esportivas,sambódromo,-
21015,875,1342,Instalações_esportivas,sambódromo,-
21012,6883,1342,Instalações_esportivas,pista de ciclismo,-
19609,6883,1342,Instalações_esportivas,pista de ciclismo,-
2096,1018,1343,Sanções,man-up,-
31065,1018,1343,Sanções,man-up,-
28101,835,1349,Esportes,remo,-
1947,835,1349,Esportes,remo,-
28111,862,1349,Esportes,vela,-
1956,862,1349,Esportes,vela,-
28078,920,1349,Esportes,atletismo,-
1915,920,1349,Esportes,atletismo,-
1916,921,1349,Esportes,badminton,-
3158,921,1349,Esportes,badminton,-
28092,930,1349,Esportes,esgrima,-
1927,930,1349,Esportes,esgrima,2
1950,948,1349,Esportes,taekwondo,-
28105,948,1349,Esportes,taekwondo,-
3173,948,1349,Esportes,taekwondo,-
2055,993,1349,Esportes,ciclismo,-
28085,993,1349,Esportes,ciclismo,-
28066,14962,1349,Esportes,baseball,-
28080,14962,1349,Esportes,baseball,-
28123,14962,1349,Esportes,baseball,-
28091,21138,1349,Esportes,escalada,-
28069,21138,1349,Esportes,escalada,1
28042,36165,1349,Esportes,voleibol,-
28112,36165,1349,Esportes,voleibol,-
28103,37039,1349,Esportes,skate,-
28130,37039,1349,Esportes,skate,-
28055,37039,1349,Esportes,skate,-
28124,37232,1349,Esportes,softball,-
28070,37232,1349,Esportes,softball,-
29087,37655,1349,Esportes,futsal,-
31103,37655,1349,Esportes,futsal,-
2125,1024,1356,Jogadas_individuais,backhand clear,-
31597,1024,1356,Jogadas_individuais,backhand clear,-
2126,1025,1356,Jogadas_individuais,drop shot,-
3243,1025,1356,Jogadas_individuais,drop shot,-
3895,1027,1356,Jogadas_individuais,smash,-
28250,1027,1356,Jogadas_individuais,smash,-
2128,1027,1356,Jogadas_individuais,smash,-
2130,1029,1356,Jogadas_individuais,drive,-
31617,1029,1356,Jogadas_individuais,drive,-
31638,1056,1356,Jogadas_individuais,swing,-
2274,1056,1356,Jogadas_individuais,swing,-
2188,1064,1356,Jogadas_individuais,v,-
31644,1064,1356,Jogadas_individuais,v,-
2190,1066,1356,Jogadas_individuais,push and pump,-
31635,1066,1356,Jogadas_individuais,push and pump,-
2268,1134,1356,Jogadas_individuais,approach,-
31589,1134,1356,Jogadas_individuais,approach,-
31620,1137,1356,Jogadas_individuais,eagle,-
2271,1137,1356,Jogadas_individuais,eagle,-
2272,1138,1356,Jogadas_individuais,fresh air,-
31623,1138,1356,Jogadas_individuais,fresh air,-
31596,1140,1356,Jogadas_individuais,back swing,-
2275,1140,1356,Jogadas_individuais,back swing,-
28257,1143,1356,Jogadas_individuais,flick,-
2279,1143,1356,Jogadas_individuais,flick,-
31636,1144,1356,Jogadas_individuais,push-hit,-
2280,1144,1356,Jogadas_individuais,push-hit,-
2283,1147,1356,Jogadas_individuais,piaffe,-
31637,1147,1356,Jogadas_individuais,piaffe,-
21751,1169,1356,Jogadas_individuais,medley,-
2312,1169,1356,Jogadas_individuais,medley,-
31619,1175,1356,Jogadas_individuais,drop,-
2319,1175,1356,Jogadas_individuais,drop,-
2323,1179,1356,Jogadas_individuais,drop goal,-
31618,1179,1356,Jogadas_individuais,drop goal,-
2325,1181,1356,Jogadas_individuais,penalty goal,-
31633,1181,1356,Jogadas_individuais,penalty goal,-
31626,1182,1356,Jogadas_individuais,lineout,-
2326,1182,1356,Jogadas_individuais,lineout,-
31609,1194,1356,Jogadas_individuais,chop,-
2339,1194,1356,Jogadas_individuais,chop,-
31643,1195,1356,Jogadas_individuais,topspin,-
2340,1195,1356,Jogadas_individuais,topspin,-
2341,1196,1356,Jogadas_individuais,forehand,-
3892,1196,1356,Jogadas_individuais,forehand,-
2342,1197,1356,Jogadas_individuais,backhand,-
3886,1197,1356,Jogadas_individuais,backhand,-
3881,2121,1356,Jogadas_individuais,bounce,-
3883,2121,1356,Jogadas_individuais,bounce,-
23770,9183,1356,Jogadas_individuais,amorti,-
31588,9183,1356,Jogadas_individuais,amorti,-
51823,117021,1356,Jogadas_individuais,chutar,-
1971,117021,1356,Jogadas_individuais,chutar,3
2127,1026,1357,Jogadas_interativas,clear,-
31672,1026,1357,Jogadas_interativas,clear,-
32122,1028,1357,Jogadas_interativas,lob,-
31216,1028,1357,Jogadas_interativas,lob,-
32156,1028,1357,Jogadas_interativas,lob,-
3269,1054,1357,Jogadas_interativas,jab,-
2177,1054,1357,Jogadas_interativas,jab,-
2178,1055,1357,Jogadas_interativas,knockdown,-
31677,1055,1357,Jogadas_interativas,knockdown,-
2179,1056,1357,Jogadas_interativas,swing,-
31679,1056,1357,Jogadas_interativas,swing,-
2180,1057,1357,Jogadas_interativas,uppercut,-
